# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		387295		50802		46366
1		264268		83114		46520
2		221419		103758		46943
3		199779		118808		47184
4		185708		130457		47288
5		176417		139792		47397
6		170022		147287		47416
7		164324		153558		47495
8		160292		158783		47424
9		157752		162919		47463
10		155902		166242		47479
11		154714		168987		47443
12		153568		171291		47411
13		150972		173264		47415
14		149787		174822		47392
15		149090		176020		47404
16		148688		176995		47365
17		148345		177861		47366
18		148078		178571		47400
19		147789		179251		47369
20		147560		179836		47373
21		147406		180358		47381
22		147248		180823		47379
23		147120		181236		47385
24		147051		181590		47403
25		146952		181914		47395
26		146833		182223		47403
27		146785		182485		47403
28		146687		182715		47387
29		146656		182914		47393
30		146598		183113		47397
31		146554		183303		47402
32		146519		183474		47402
33		146483		183630		47399
34		146452		183750		47401
35		146420		183891		47401
36		146389		184002		47393
37		146376		184113		47399
38		146369		184210		47399
39		146342		184320		47403
40		146337		184415		47400
41		146318		184511		47404
42		146298		184592		47408
43		146280		184674		47417
44		146288		184755		47404
45		146280		184834		47399
46		146275		184924		47392
47		146244		185026		47400
48		146222		185104		47396
49		146200		185180		47387
50		146188		185256		47392
51		146160		185337		47386
52		146139		185392		47383
53		146125		185444		47386
54		146115		185499		47381
55		146113		185558		47377
56		146092		185604		47383
57		146089		185656		47394
58		146098		185704		47400
59		146072		185757		47393
60		146073		185800		47400
61		146064		185840		47396
62		146063		185875		47408
63		146056		185908		47408
64		146049		185941		47399
65		146041		185972		47398
66		146030		186008		47402
67		146027		186037		47402
68		146020		186071		47408
69		146011		186111		47407
70		146005		186140		47408
71		146000		186174		47411
72		145991		186201		47417
73		145986		186229		47412
74		145982		186261		47413
75		145977		186298		47414
76		145977		186332		47412
77		145977		186367		47414
78		145978		186408		47406
79		145974		186443		47412
80		145962		186465		47410
81		145963		186495		47411
82		145969		186532		47410
83		145959		186568		47412
84		145956		186591		47414
85		145951		186616		47406
86		145959		186643		47411
87		145958		186668		47414
88		145951		186693		47410
89		145957		186718		47408
90		145947		186735		47409
91		145943		186752		47401
92		145938		186774		47397
93		145933		186791		47394
94		145928		186811		47396
95		145925		186822		47398
96		145925		186829		47397
97		145927		186838		47399
98		145930		186863		47397
99		145923		186879		47402
100		145919		186896		47403
101		145919		186912		47402
102		145910		186931		47403
103		145922		186946		47404
104		145917		186962		47404
105		145913		186976		47405
106		145914		186993		47409
107		145921		187012		47412
108		145916		187028		47410
109		145911		187043		47410
110		145912		187055		47410
111		145912		187066		47410
112		145911		187080		47408
113		145910		187091		47408
114		145908		187105		47407
115		145913		187116		47404
116		145912		187136		47401
117		145910		187158		47406
118		145906		187175		47408
119		145899		187186		47409
120		145904		187196		47409
121		145894		187211		47407
122		145890		187221		47408
123		145897		187231		47413
124		145893		187246		47414
125		145886		187258		47410
126		145886		187268		47414
127		145887		187277		47412
128		145884		187287		47412
129		145882		187296		47413
130		145878		187308		47413
131		145879		187315		47409
132		145875		187323		47411
133		145878		187333		47410
134		145878		187342		47406
135		145869		187353		47409
136		145869		187361		47412
137		145870		187367		47413
138		145868		187371		47414
139		145865		187376		47415
140		145862		187379		47413
141		145864		187387		47416
142		145869		187394		47416
143		145873		187402		47414
144		145871		187409		47418
145		145870		187412		47415
146		145862		187419		47410
147		145861		187423		47411
148		145859		187426		47413
149		145860		187430		47414
150		145859		187431		47412
151		145858		187438		47412
152		145857		187444		47417
153		145856		187445		47418
154		145855		187447		47417
155		145856		187451		47415
156		145858		187455		47416
157		145857		187456		47415
158		145853		187460		47416
159		145851		187463		47414
160		145844		187472		47413
161		145853		187479		47415
162		145851		187485		47415
163		145854		187493		47419
164		145855		187497		47416
165		145856		187503		47417
166		145854		187511		47420
167		145854		187514		47420
168		145850		187517		47419
169		145849		187518		47417
170		145848		187519		47417
171		145844		187521		47419
172		145843		187522		47419
173		145841		187526		47420
174		145842		187527		47421
175		145843		187530		47419
176		145848		187532		47419
177		145845		187539		47416
178		145847		187543		47414
179		145846		187545		47418
180		145845		187549		47416
181		145846		187552		47412
182		145852		187559		47412
183		145847		187566		47412
184		145840		187580		47415
185		145840		187589		47415
186		145844		187598		47414
187		145843		187611		47413
188		145838		187617		47412
189		145838		187620		47410
190		145845		187631		47412
191		145849		187641		47412
192		145854		187660		47413
193		145842		187669		47413
194		145837		187676		47413
195		145836		187692		47410
196		145837		187700		47411
197		145837		187706		47411
198		145837		187712		47413
199		145837		187720		47408
200		145836		187727		47410
201		145836		187732		47411
202		145836		187737		47415
203		145836		187743		47415
204		145832		187752		47417
205		145834		187763		47420
206		145835		187776		47415
207		145834		187781		47416
208		145835		187788		47417
209		145834		187794		47418
210		145833		187799		47416
211		145836		187807		47415
212		145835		187810		47414
213		145834		187813		47415
214		145833		187816		47417
215		145830		187822		47415
216		145830		187824		47415
217		145830		187826		47415
218		145831		187829		47417
219		145829		187835		47411
220		145831		187839		47410
221		145832		187842		47411
222		145832		187844		47411
223		145830		187847		47412
224		145828		187851		47412
225		145826		187855		47412
226		145828		187859		47412
227		145829		187866		47413
228		145829		187873		47412
229		145829		187875		47412
230		145829		187878		47414
231		145829		187882		47415
232		145828		187885		47415
233		145824		187889		47415
234		145823		187894		47413
235		145824		187899		47412
236		145830		187911		47413
237		145817		187919		47414
238		145815		187923		47415
239		145815		187927		47414
240		145814		187930		47415
241		145812		187934		47415
242		145812		187936		47415
243		145812		187938		47415
244		145811		187940		47415
245		145811		187941		47415
246		145811		187941		47415
247		145811		187941		47415
248		145811		187941		47415
249		145811		187941		47415
250		145809		187943		47415
251		145809		187943		47415
252		145812		187946		47416
253		145810		187948		47415
254		145810		187950		47415
255		145814		187952		47418
256		145814		187955		47418
257		145817		187965		47417
258		145816		187966		47415
259		145812		187971		47415
260		145812		187974		47414
261		145814		187981		47416
262		145812		187986		47416
263		145809		187991		47416
264		145813		187998		47415
265		145808		188005		47414
266		145808		188007		47413
267		145805		188008		47412
268		145805		188010		47412
269		145804		188013		47412
270		145805		188016		47415
271		145805		188016		47415
272		145806		188017		47415
273		145807		188018		47415
274		145807		188020		47415
275		145807		188023		47415
276		145804		188025		47415
277		145804		188025		47415
278		145803		188026		47416
279		145803		188026		47416
280		145804		188027		47416
281		145804		188028		47417
282		145805		188032		47415
283		145803		188037		47416
284		145803		188037		47416
285		145801		188039		47414
286		145801		188040		47414
287		145801		188040		47414
288		145801		188040		47414
289		145801		188041		47415
290		145800		188047		47417
291		145799		188048		47417
292		145799		188051		47419
293		145799		188053		47419
294		145799		188053		47419
295		145799		188055		47418
296		145798		188056		47417
297		145798		188058		47416
298		145798		188059		47417
299		145798		188060		47416
300		145797		188061		47414
301		145797		188061		47414
302		145797		188061		47414
303		145797		188061		47414
304		145797		188061		47414
305		145796		188062		47414
306		145796		188062		47414
307		145795		188063		47413
308		145796		188064		47412
309		145798		188068		47412
310		145798		188071		47410
311		145798		188072		47409
312		145798		188072		47409
313		145796		188073		47411
314		145796		188073		47411
315		145796		188073		47411
316		145796		188074		47410
317		145796		188076		47411
318		145796		188076		47411
319		145795		188077		47411
320		145795		188077		47411
321		145796		188078		47410
322		145803		188079		47409
323		145802		188081		47410
324		145799		188084		47411
325		145798		188085		47412
326		145798		188086		47412
327		145797		188087		47413
328		145797		188087		47413
329		145794		188089		47414
330		145794		188089		47414
331		145794		188091		47417
332		145793		188092		47415
333		145792		188093		47417
334		145792		188093		47417
335		145792		188093		47417
336		145792		188093		47417
337		145791		188094		47417
338		145791		188094		47417
339		145791		188094		47417
340		145791		188094		47417
341		145790		188095		47416
342		145789		188096		47417
343		145788		188097		47415
344		145788		188097		47415
345		145788		188097		47415
346		145788		188097		47415
347		145788		188097		47415
348		145788		188099		47415
349		145787		188102		47416
350		145787		188103		47414
351		145787		188103		47414
352		145787		188105		47411
353		145787		188105		47411
354		145787		188105		47411
355		145786		188106		47411
356		145786		188106		47411
357		145786		188106		47411
358		145786		188106		47411
359		145784		188108		47411
360		145785		188109		47412
361		145787		188110		47412
362		145787		188110		47412
363		145787		188110		47412
364		145787		188110		47412
365		145787		188110		47412
366		145788		188111		47412
367		145788		188111		47412
368		145788		188111		47412
369		145787		188112		47410
370		145787		188112		47410
371		145787		188112		47410
372		145787		188112		47410
373		145788		188114		47410
374		145788		188115		47411
375		145789		188119		47412
376		145788		188122		47410
377		145787		188123		47410
378		145784		188125		47412
379		145784		188125		47412
380		145785		188126		47414
381		145785		188128		47413
382		145787		188131		47413
383		145785		188132		47415
384		145786		188133		47414
385		145784		188136		47411
386		145784		188136		47411
387		145784		188136		47411
388		145784		188136		47411
389		145784		188136		47411
390		145785		188137		47412
391		145787		188138		47412
392		145786		188139		47412
393		145788		188141		47412
394		145785		188145		47412
395		145786		188146		47412
396		145786		188146		47412
397		145789		188152		47412
398		145785		188159		47414
399		145781		188163		47415
400		145781		188165		47414
401		145780		188166		47415
402		145778		188167		47415
403		145778		188167		47415
404		145779		188168		47414
405		145783		188169		47415
406		145783		188169		47415
407		145790		188173		47414
408		145785		188180		47415
409		145787		188181		47417
410		145785		188183		47418
411		145784		188185		47419
412		145785		188186		47419
413		145787		188189		47419
414		145789		188190		47419
415		145787		188194		47419
416		145789		188196		47418
417		145789		188198		47418
418		145787		188199		47418
419		145787		188199		47418
420		145787		188199		47418
421		145786		188200		47416
422		145786		188200		47416
423		145786		188200		47416
424		145786		188202		47413
425		145785		188204		47417
426		145785		188204		47417
427		145785		188204		47417
428		145785		188204		47417
429		145785		188204		47417
430		145783		188205		47417
431		145784		188206		47416
432		145787		188207		47416
433		145787		188208		47414
434		145786		188212		47417
435		145786		188212		47417
436		145786		188212		47417
437		145786		188212		47417
438		145786		188213		47417
439		145785		188214		47416
440		145786		188215		47416
441		145786		188215		47416
442		145786		188215		47416
443		145786		188215		47416
444		145786		188215		47416
445		145786		188215		47416
446		145787		188216		47417
447		145785		188218		47418
448		145784		188220		47416
449		145784		188220		47416
450		145786		188223		47415
451		145790		188231		47413
452		145789		188237		47413
453		145791		188242		47412
454		145791		188246		47416
455		145786		188251		47415
456		145777		188256		47414
457		145776		188257		47413
458		145776		188257		47413
459		145776		188257		47413
460		145776		188257		47413
461		145779		188259		47416
462		145784		188260		47415
463		145783		188261		47415
464		145780		188264		47416
465		145780		188266		47416
466		145780		188267		47417
467		145780		188267		47417
468		145779		188268		47416
469		145779		188268		47416
470		145779		188268		47416
471		145779		188268		47416
472		145779		188268		47416
473		145779		188268		47416
474		145778		188269		47417
475		145777		188270		47418
476		145777		188270		47418
477		145777		188271		47418
478		145777		188271		47418
479		145777		188271		47418
480		145777		188271		47418
481		145777		188271		47418
482		145777		188271		47418
483		145777		188271		47418
484		145774		188272		47417
485		145774		188272		47417
486		145775		188273		47417
487		145775		188275		47417
488		145777		188278		47417
489		145778		188280		47419
490		145778		188280		47419
491		145778		188282		47420
492		145781		188284		47420
493		145781		188284		47420
494		145782		188285		47421
495		145783		188290		47420
496		145783		188293		47421
497		145781		188295		47421
498		145781		188295		47421
499		145780		188296		47421
500		145780		188298		47419
501		145780		188298		47419
502		145779		188299		47418
503		145779		188299		47418
504		145778		188300		47417
505		145778		188300		47417
506		145778		188300		47417
507		145778		188300		47417
508		145778		188300		47417
509		147640		191259		47419
510		148028		195141		47378
511		148089		199147		47418
512		147909		202851		47410
513		147651		206109		47399
514		147535		209035		47403
515		147228		211557		47401
516		147037		213766		47388
517		146860		215623		47392
518		146666		217195		47400
519		146477		218413		47392
520		146332		219334		47368
521		146196		220090		47386
522		146098		220651		47398
523		146021		221080		47385
524		145946		221417		47393
525		145858		221668		47406
526		145769		221862		47424
527		145729		222000		47422
528		145694		222118		47421
529		145674		222224		47424
530		145650		222298		47423
531		145625		222366		47432
532		145594		222434		47434
533		145578		222474		47429
534		145574		222518		47429
535		145548		222569		47434
536		145540		222611		47431
537		145514		222649		47432
538		145497		222692		47434
539		145476		222725		47430
540		145463		222756		47430
541		145451		222778		47422
542		145446		222796		47422
543		145440		222819		47421
544		145436		222831		47421
545		145431		222850		47427
546		145424		222875		47425
547		145412		222890		47428
548		145408		222904		47421
549		145404		222917		47420
550		145399		222929		47422
551		145396		222939		47423
552		145397		222950		47424
553		145392		222964		47423
554		145388		222977		47425
555		145389		222981		47424
556		145387		222987		47428
557		145384		222996		47425
558		145379		223000		47427
559		145379		223004		47427
560		145375		223012		47428
561		145377		223014		47428
562		145378		223019		47430
563		145377		223024		47433
564		145377		223028		47437
565		145378		223037		47435
566		145374		223046		47438
567		145371		223051		47440
568		145371		223058		47440
569		145369		223061		47440
570		145366		223069		47437
571		145361		223076		47438
572		145358		223079		47437
573		145357		223082		47437
574		145357		223086		47439
575		145356		223089		47438
576		145358		223095		47435
577		145357		223100		47435
578		145357		223102		47435
579		145353		223109		47437
580		145352		223113		47437
581		145354		223121		47440
582		145356		223127		47438
583		145352		223133		47439
584		145351		223138		47439
585		145351		223144		47437
586		145348		223151		47437
587		145346		223157		47437
588		145348		223163		47436
589		145343		223167		47435
590		145345		223174		47433
591		145344		223183		47434
592		145340		223187		47433
593		145348		223196		47437
594		145346		223202		47434
595		145341		223212		47432
596		145338		223220		47434
597		145338		223222		47434
598		145335		223226		47436
599		145335		223229		47435
600		145334		223233		47438
601		145334		223235		47437
602		145332		223237		47436
603		145334		223240		47435
604		145334		223242		47435
605		145334		223242		47435
606		145334		223244		47435
607		145334		223244		47435
608		145333		223245		47436
609		145332		223250		47440
610		145332		223256		47440
611		145331		223257		47442
612		145331		223259		47441
613		145329		223261		47442
614		145328		223262		47443
615		145329		223263		47442
616		145328		223267		47443
617		145326		223269		47443
618		145321		223273		47441
619		145319		223274		47441
620		145319		223274		47441
621		145319		223274		47441
622		145319		223275		47441
623		145319		223275		47441
624		145317		223277		47443
625		145316		223278		47443
626		145316		223282		47445
627		145316		223284		47444
628		145317		223285		47444
629		145314		223288		47442
630		145313		223291		47440
631		145312		223292		47439
632		145311		223295		47438
633		145309		223299		47437
634		145309		223303		47438
635		145309		223303		47438
636		145309		223303		47438
637		145309		223303		47438
638		145308		223304		47438
639		145308		223304		47438
640		145307		223306		47439
641		145307		223306		47439
642		145308		223308		47438
643		145308		223308		47438
644		145308		223308		47438
645		145307		223310		47437
646		145307		223310		47437
647		145306		223311		47436
648		145306		223311		47436
649		145306		223312		47437
650		145307		223313		47437
651		145307		223313		47437
652		145305		223315		47436
653		145305		223315		47436
654		145305		223315		47436
655		145305		223315		47436
656		145309		223320		47439
657		145312		223321		47439
658		145306		223324		47438
659		145310		223329		47439
660		145307		223333		47440
661		145309		223334		47440
662		145309		223335		47439
663		145309		223337		47439
664		145309		223337		47439
665		145309		223337		47439
666		145309		223340		47438
667		145309		223342		47438
668		145308		223346		47438
669		145303		223349		47438
670		145304		223350		47438
671		145304		223350		47438
672		145303		223352		47438
673		145303		223352		47438
674		145305		223354		47438
675		145304		223360		47438
676		145303		223362		47439
677		145302		223365		47438
678		145300		223367		47438
679		145300		223367		47438
680		145301		223368		47439
681		145301		223368		47439
682		145300		223369		47439
683		145300		223369		47439
684		145300		223369		47439
685		145300		223369		47439
686		145300		223369		47439
687		145300		223370		47441
688		145299		223373		47440
689		145299		223373		47440
690		145302		223374		47440
691		145302		223374		47440
692		145305		223381		47440
693		145305		223384		47440
694		145304		223389		47438
695		145299		223391		47439
696		145298		223393		47438
697		145300		223396		47441
698		145299		223397		47441
699		145298		223398		47440
700		145298		223398		47440
701		145298		223398		47440
702		145296		223400		47437
703		145296		223400		47437
704		145296		223400		47437
705		145294		223401		47438
706		145294		223401		47438
707		145294		223401		47438
708		145294		223401		47438
709		145295		223403		47437
710		145294		223404		47437
711		145294		223404		47437
712		145293		223405		47437
713		145293		223405		47437
714		145293		223405		47437
715		145293		223405		47437
716		145293		223405		47437
717		145294		223406		47438
718		145294		223406		47438
719		145293		223407		47438
720		145293		223407		47438
721		145293		223407		47438
722		145293		223407		47438
723		145293		223407		47438
724		145293		223407		47438
725		145293		223408		47437
726		145293		223408		47437
727		145292		223409		47437
728		145291		223410		47437
729		145291		223410		47437
730		145291		223410		47437
731		145291		223412		47436
732		145289		223413		47435
733		145289		223415		47436
734		145290		223416		47434
735		145290		223417		47435
736		145291		223418		47433
737		145291		223418		47433
738		145290		223421		47435
739		145290		223423		47435
740		145288		223425		47435
741		145286		223427		47434
742		145286		223427		47434
743		145286		223427		47434
744		145284		223428		47433
745		145284		223428		47433
746		145284		223428		47433
747		145282		223431		47434
748		145281		223432		47435
749		145282		223435		47433
750		145284		223437		47430
751		145284		223439		47430
752		145283		223440		47431
753		145283		223442		47432
754		145282		223443		47431
755		145282		223443		47431
756		145282		223443		47431
757		145282		223443		47431
758		145283		223444		47431
759		145283		223444		47431
760		145281		223445		47429
761		145281		223445		47429
762		145281		223445		47429
763		145281		223445		47429
764		145281		223445		47429
765		145281		223445		47429
766		145281		223445		47429
767		145280		223446		47430
768		145280		223446		47430
