# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8812		4408		3259
1		8255		8471		3275
2		7980		12362		3400
3		7667		16075		3400
4		7662		19705		3457
5		7439		23290		3482
6		7340		26798		3435
7		7340		30283		3456
8		7204		33780		3531
9		7167		37244		3537
10		7009		40596		3515
11		6841		43863		3515
12		6750		47103		3534
13		6774		50357		3553
14		6685		53609		3526
15		6701		56850		3567
16		6538		59999		3552
17		6576		63125		3554
18		6563		66272		3520
19		6590		69442		3571
20		6534		72573		3535
21		6351		75654		3521
22		6360		78688		3500
23		6296		81703		3525
24		6221		84641		3544
25		6139		87554		3546
26		6100		90458		3529
27		6028		93312		3517
28		6013		96095		3497
29		6142		98958		3520
30		6189		101878		3494
31		6195		104782		3533
32		6229		107737		3526
33		6165		110691		3558
34		6112		113644		3471
35		6065		116491		3562
36		6037		119346		3498
37		6126		122260		3505
38		6108		125157		3552
39		6075		128064		3539
40		6042		130964		3537
41		5913		133764		3556
42		5921		136572		3578
43		5780		139467		3566
44		5732		142157		3600
45		5821		144967		3546
46		5827		147682		3552
47		5858		150424		3551
48		5823		153171		3512
49		5844		155919		3596
50		5820		158695		3534
51		5834		161443		3534
52		5852		164223		3544
53		5797		166994		3556
54		5772		169666		3534
55		5840		172492		3559
56		5786		175258		3550
57		5794		178025		3511
58		5713		180727		3497
59		5648		183410		3489
60		5544		186079		3525
61		5497		188650		3485
62		5497		191241		3586
63		5483		193847		3566
64		5407		196435		3543
65		5435		198998		3522
66		5404		201499		3557
67		5354		204085		3540
68		5343		206607		3532
69		5227		209071		3553
70		5218		211605		3539
71		5228		214074		3542
72		5206		216460		3529
73		5153		218914		3519
74		5027		221286		3484
75		5081		223687		3539
76		5061		226094		3536
77		4934		228450		3553
78		5064		230858		3519
79		5103		233296		3541
80		5050		235769		3511
81		5052		238122		3544
82		4957		240461		3504
83		4948		242716		3532
84		4946		245053		3503
85		4903		247350		3498
86		4873		249575		3523
87		4826		251825		3521
88		4753		254124		3523
89		4675		256339		3536
90		4621		258461		3549
91		4670		260543		3533
92		4846		262774		3515
93		4898		265141		3507
94		4808		267387		3524
95		4801		269632		3560
96		4813		271914		3571
97		4788		274105		3541
98		4744		276373		3542
99		4829		278575		3537
100		4762		280796		3535
101		4672		283020		3508
102		4688		285262		3498
103		4668		287517		3477
104		4644		289700		3534
105		4643		291912		3517
106		4667		294028		3540
107		4725		296316		3506
108		4721		298530		3547
109		4613		300672		3582
110		4589		302832		3545
111		4577		304958		3546
112		4633		307097		3532
113		4535		309274		3545
114		4571		311393		3533
115		4519		313575		3552
116		4544		315667		3557
117		4507		317762		3595
118		4461		319866		3581
119		4401		321914		3515
120		4440		324026		3533
121		4430		326115		3517
122		4354		328183		3528
123		4365		330263		3543
124		4332		332278		3532
125		4286		334265		3551
126		4167		336266		3565
127		4198		338175		3540
128		4233		340192		3563
129		4237		342120		3566
130		4207		344058		3534
131		4207		345969		3547
132		4179		347882		3526
133		4183		349770		3543
134		4104		351697		3556
135		4068		353608		3586
136		4061		355509		3541
137		4042		357376		3544
138		4042		359304		3541
139		4030		361106		3524
140		3979		362973		3527
141		3962		364791		3506
142		4034		366636		3520
143		3969		368481		3557
144		4026		370317		3522
145		3992		372154		3513
146		3999		373972		3546
147		3987		375916		3577
148		4005		377746		3581
149		3974		379568		3573
150		3960		381450		3578
151		3922		383331		3556
152		3845		385106		3556
153		3836		386911		3553
154		3799		388756		3588
155		3755		390456		3568
156		3733		392265		3574
157		3693		393998		3570
158		3686		395643		3571
159		3636		397250		3558
160		3613		398883		3559
161		3614		400562		3557
162		3599		402223		3587
163		3647		403937		3562
164		3606		405551		3559
165		3617		407257		3562
166		3602		408925		3572
167		3559		410610		3590
168		3564		412236		3577
169		3613		413908		3607
170		3588		415502		3560
171		3591		417123		3602
172		3597		418743		3613
173		3635		420393		3588
174		3630		421971		3558
175		3654		423672		3557
176		3618		425330		3552
177		3639		426935		3540
178		3577		428567		3557
179		3559		430200		3549
180		3574		431833		3555
181		3535		433458		3538
182		3519		435133		3573
183		3532		436731		3552
184		3526		438424		3550
185		3537		440019		3513
186		3567		441665		3531
187		3468		443313		3537
188		3366		444870		3551
189		3476		446450		3568
190		3375		447979		3551
191		3345		449547		3549
192		3378		451079		3521
193		3373		452631		3537
194		3314		454258		3518
195		3303		455817		3530
196		3277		457331		3540
197		3204		458760		3538
198		3230		460294		3549
199		3175		461728		3529
200		3134		463228		3539
201		3099		464716		3577
202		3067		466162		3560
203		2979		467518		3534
204		3018		468870		3553
205		2981		470200		3527
206		3049		471540		3579
207		3065		473009		3576
208		3101		474467		3532
209		3077		475866		3562
210		3043		477237		3571
211		3025		478642		3554
212		2983		480034		3581
213		2990		481336		3578
214		2925		482679		3572
215		2872		484032		3535
216		2961		485355		3575
217		2981		486698		3558
218		2917		488063		3557
219		2894		489371		3567
220		2885		490627		3564
221		2890		491932		3546
222		2872		493234		3560
223		2902		494565		3527
224		2804		495940		3549
225		2725		497176		3571
226		2704		498427		3551
227		2660		499686		3553
228		2692		500923		3547
229		2672		502128		3525
230		2604		503341		3547
231		2593		504506		3534
232		2592		505642		3535
233		2600		506859		3523
234		2600		508034		3572
235		2589		509197		3559
236		2539		510312		3541
237		2521		511420		3540
238		2521		512622		3559
239		2589		513748		3558
240		2526		514898		3548
241		2562		516044		3554
242		2540		517181		3546
243		2613		518390		3535
244		2530		519513		3570
245		2524		520649		3559
246		2517		521852		3539
247		2573		522987		3513
248		2601		524110		3535
249		2596		525298		3560
250		2619		526452		3551
251		2609		527721		3549
252		2511		528902		3573
253		2507		530067		3552
254		2495		531189		3543
255		2389		532314		3549
256		2401		533396		3551
257		2405		534463		3558
258		2366		535522		3558
259		2385		536534		3562
260		2396		537592		3563
261		2488		538667		3564
262		2450		539824		3546
263		2442		540957		3543
264		2391		542102		3564
265		2358		543157		3542
266		2382		544290		3533
267		2349		545437		3549
268		2292		546521		3566
269		2284		547530		3533
270		2278		548581		3566
271		2248		549529		3542
272		2269		550535		3569
